,album,artist,trackNumber,id,name,uri,release_date,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,isHit
312,Quarantime: The Lost Files,Yxng Bane,5.0,4QobRESIlKqQyNpWtxjUqm,Are You Mad (feat. K-Trap),spotify:track:4QobRESIlKqQyNpWtxjUqm,2020-05-01,0.383,0.809,167151.0,0.727,1.0,0.0,4.0,0.128,-5.572,0.0,58.0,0.0967,140.062,4.0,0.811,1.0
313,Don't Stop… (Demo),Oasis,1.0,6lwWNrZ5nufGhTu5JQg0Hv,Don't Stop… - Demo,spotify:track:6lwWNrZ5nufGhTu5JQg0Hv,2020-04-30,0.241,0.22,296466.0,0.592,0.0,0.0242,2.0,0.317,-4.395,1.0,53.0,0.0381,116.165,3.0,0.267,1.0
314,Party Girl,StaySolidRocky,1.0,5RqR4ZCCKJDcBLIn4sih9l,Party Girl,spotify:track:5RqR4ZCCKJDcBLIn4sih9l,2020-04-21,0.749,0.728,147800.0,0.431,0.0,0.0,6.0,0.0996,-9.966,0.0,84.0,0.0622,130.022,4.0,0.629,1.0
316,You Are The Champions (In Support Of The Covid-19 Solidarity Response Fund),Queen,1.0,5Q4oMTh4EpurBcK5mUroke,You Are The Champions - In Support Of The Covid-19 Solidarity Response Fund,spotify:track:5Q4oMTh4EpurBcK5mUroke,2020-04-30,0.0276,0.207,127450.0,0.676,0.0,0.0,10.0,0.392,-6.078,1.0,46.0,0.0413,94.386,4.0,0.161,1.0
318,Quarantime: The Lost Files,Yxng Bane,4.0,1lLXZuj6n1tFaJTJBKy8Fa,Table For Two,spotify:track:1lLXZuj6n1tFaJTJBKy8Fa,2020-05-01,0.32,0.918,154374.0,0.477,1.0,1.98e-06,5.0,0.0719,-5.09,1.0,53.0,0.056,99.959,4.0,0.68,1.0
319,Houdini (feat. Swarmz & Tion Wayne),KSI,1.0,3lay6f81Lhy0qp2Uvp4cNJ,Houdini (feat. Swarmz & Tion Wayne),spotify:track:3lay6f81Lhy0qp2Uvp4cNJ,2020-04-24,0.000415,0.572,169354.0,0.519,0.0,2.34e-05,10.0,0.129,-8.054,0.0,64.0,0.243,100.453,4.0,0.704,1.0
320,THE SCOTTS,THE SCOTTS,1.0,39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,2020-04-24,0.233,0.716,165977.0,0.537,1.0,0.0,0.0,0.157,-7.648,0.0,85.0,0.0514,129.979,4.0,0.28,1.0
321,If You’re Too Shy (Let Me Know),The 1975,2.0,1n4vgMWmmNlXrvyxQFhUEl,If You’re Too Shy (Let Me Know),spotify:track:1n4vgMWmmNlXrvyxQFhUEl,2020-04-23,0.0151,0.639,319370.0,0.63,0.0,0.0374,2.0,0.0959,-6.1,1.0,64.0,0.0325,125.648,4.0,0.218,1.0
322,Legends Never Die,Juice WRLD,5.0,5dOxHHMOFAbG3VH23t0xNm,Righteous,spotify:track:5dOxHHMOFAbG3VH23t0xNm,2020-07-10,0.0417,0.706,242180.0,0.625,1.0,0.0,0.0,0.129,-7.426,1.0,84.0,0.0314,142.948,4.0,0.225,1.0
323,ASTROWORLD,Travis Scott,3.0,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,spotify:track:2xLMifQCjDGFmkHkpNLD9h,2018-08-03,0.00513,0.834,312820.0,0.73,1.0,0.0,8.0,0.124,-3.714,1.0,87.0,0.222,155.008,4.0,0.446,1.0
324,Secrets,Regard,1.0,66W1rVTnEv86dIkFhoiElg,Secrets,spotify:track:66W1rVTnEv86dIkFhoiElg,2020-04-24,0.0412,0.848,176766.0,0.768,1.0,0.000785,6.0,0.195,-5.386,0.0,83.0,0.0373,118.961,4.0,0.777,1.0
325,Living In A Ghost Town,The Rolling Stones,1.0,5RrrQhJKKKMJt3wB5n2N3t,Living In A Ghost Town,spotify:track:5RrrQhJKKKMJt3wB5n2N3t,2020-04-23,0.0148,0.679,247010.0,0.697,0.0,0.0119,4.0,0.124,-5.369,0.0,66.0,0.0454,110.558,4.0,0.776,1.0
326,Birds In The Trap Sing McKnight,Travis Scott,9.0,6gBFPUFcJLzWGx4lenP6h2,goosebumps,spotify:track:6gBFPUFcJLzWGx4lenP6h2,2016-09-16,0.0847,0.841,243836.0,0.728,1.0,0.0,7.0,0.149,-3.37,1.0,89.0,0.0484,130.049,4.0,0.43,1.0
327,"Hate On Us (feat. OFB, Bandokay & Double Lz)",Frosty,1.0,196eNftx9NhvFQz5xrmLQx,"Hate On Us (feat. OFB, Bandokay & Double Lz)",spotify:track:196eNftx9NhvFQz5xrmLQx,2020-04-23,0.683,0.841,175845.0,0.554,1.0,0.0,11.0,0.103,-6.906,1.0,58.0,0.407,141.953,4.0,0.342,1.0
330,You'll Never Walk Alone,Michael Ball,1.0,5pdawBUyhdNkWhSoaDZivf,You'll Never Walk Alone,spotify:track:5pdawBUyhdNkWhSoaDZivf,2020-04-17,0.696,0.265,250009.0,0.48,0.0,0.00118,0.0,0.0911,-12.574,1.0,45.0,0.0427,81.611,3.0,0.213,1.0
331,Times Like These (BBC Radio 1 Stay Home Live Lounge),Live Lounge Allstars,1.0,4mOhgByssJQ5AdFaliWyEc,Times Like These - BBC Radio 1 Stay Home Live Lounge,spotify:track:4mOhgByssJQ5AdFaliWyEc,2020-04-23,0.608,0.64,256000.0,0.591,0.0,0.0,4.0,0.1,-5.097,0.0,60.0,0.0274,120.001,4.0,0.369,1.0
332,Love Goes,Sam Smith,4.0,6GJNINiIzgBRz1OWNpfU9c,I'm Ready (with Demi Lovato),spotify:track:6GJNINiIzgBRz1OWNpfU9c,2020-10-30,0.00418,0.501,200838.0,0.664,0.0,2.54e-05,10.0,0.284,-6.339,1.0,66.0,0.0402,155.072,4.0,0.125,1.0
333,You Taught Me What Love Is (Britain's Got Talent Live Recording),Beth Porch,1.0,5T3EeI1W5c7IHXIDVx33wY,You Taught Me What Love Is - Britain's Got Talent Live Recording,spotify:track:5T3EeI1W5c7IHXIDVx33wY,2020-04-18,0.773,0.51,208053.0,0.254,0.0,0.0,7.0,0.78,-7.042,1.0,44.0,0.0364,115.034,4.0,0.373,1.0
334,BLAME IT ON BABY,DaBaby,7.0,7ytR5pFWmSjzHJIeQkgog4,ROCKSTAR (feat. Roddy Ricch),spotify:track:7ytR5pFWmSjzHJIeQkgog4,2020-04-17,0.247,0.746,181733.0,0.69,1.0,0.0,11.0,0.101,-7.956,1.0,93.0,0.164,89.977,4.0,0.497,1.0
335,Goat World,Nafe Smallz,1.0,3wwQvs3afGKpldV38l5LDt,Part Of The Plan (feat. M Huncho),spotify:track:3wwQvs3afGKpldV38l5LDt,2020-04-17,0.196,0.855,176000.0,0.556,1.0,0.0,2.0,0.124,-6.82,1.0,60.0,0.227,135.038,4.0,0.596,1.0
337,The Bonny,Gerry Cinnamon,4.0,6xlFR3vyts1HeenyGoPl1q,Head in the Clouds,spotify:track:6xlFR3vyts1HeenyGoPl1q,2020-04-17,0.82,0.654,233253.0,0.453,1.0,0.0,7.0,0.113,-6.891,1.0,51.0,0.0289,137.751,4.0,0.243,1.0
338,Sun Queen,Gerry Cinnamon,1.0,3gvop6gMwnUvGiCfY5iCJK,Sun Queen,spotify:track:3gvop6gMwnUvGiCfY5iCJK,2019-10-11,0.36,0.652,247250.0,0.799,0.0,0.000993,0.0,0.0806,-8.563,1.0,56.0,0.0288,127.997,4.0,0.775,1.0
339,Nothing Really Matters,Tiësto,1.0,1horDZRb64nwbtDXymIzLw,Nothing Really Matters,spotify:track:1horDZRb64nwbtDXymIzLw,2020-04-17,0.00495,0.731,157477.0,0.848,0.0,1.81e-06,5.0,0.281,-4.254,0.0,66.0,0.0423,123.022,4.0,0.688,1.0
340,Gimme Love,Joji,1.0,2hfoyc7ve6xM4ZEiNIiU1B,Gimme Love,spotify:track:2hfoyc7ve6xM4ZEiNIiU1B,2020-04-16,0.696,0.482,214557.0,0.631,0.0,0.0242,5.0,0.209,-6.917,1.0,76.0,0.0986,126.576,3.0,0.0743,1.0
341,Heaven Or Hell,Don Toliver,4.0,527k23H0A4Q0UJN3vGs0Da,After Party,spotify:track:527k23H0A4Q0UJN3vGs0Da,2020-03-13,0.00981,0.629,167915.0,0.692,1.0,0.331,5.0,0.603,-8.045,1.0,85.0,0.0376,162.948,4.0,0.453,1.0
342,ily (i love you baby) (feat. Emilee),Surf Mesa,1.0,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),spotify:track:62aP9fBQKYKxi7PDXwcUAS,2019-11-26,0.0686,0.674,176546.0,0.774,0.0,0.00188,11.0,0.393,-7.567,0.0,88.0,0.0892,112.05,4.0,0.33,1.0
343,Level of Concern,Twenty One Pilots,1.0,6xZ4Q2k2ompmDppyeESIY8,Level of Concern,spotify:track:6xZ4Q2k2ompmDppyeESIY8,2020-04-09,0.32,0.754,220051.0,0.583,0.0,0.00015,4.0,0.144,-7.34,0.0,78.0,0.0432,122.012,4.0,0.77,1.0
344,Rare (Deluxe),Selena Gomez,1.0,4QnC1bIaMSfDQvF4XDhV5M,Boyfriend,spotify:track:4QnC1bIaMSfDQvF4XDhV5M,2020-04-09,0.218,0.811,161188.0,0.512,0.0,0.0262,2.0,0.0768,-6.381,1.0,72.0,0.17,92.046,4.0,0.346,1.0
345,The New Toronto 3,Tory Lanez,3.0,1fPnUpoXCpD2NDI4vPVeLw,Stupid Again,spotify:track:1fPnUpoXCpD2NDI4vPVeLw,2020-04-10,0.0881,0.775,174848.0,0.823,1.0,0.0,5.0,0.309,-4.941,0.0,69.0,0.0635,120.059,4.0,0.65,1.0
346,We'll Meet Again,Vera Lynn,1.0,64Rb3VDAmFfEwgAnZI72oV,We'll Meet Again - NHS Charity Single,spotify:track:64Rb3VDAmFfEwgAnZI72oV,2014,0.678,0.317,219381.0,0.302,0.0,1.6e-06,2.0,0.191,-8.1,1.0,31.0,0.0292,95.684,4.0,0.191,1.0
347,Lose Control,MEDUZA,1.0,7CHi4DtfK4heMlQaudCuHK,Lose Control,spotify:track:7CHi4DtfK4heMlQaudCuHK,2019-10-11,0.129,0.598,168387.0,0.526,0.0,0.0,10.0,0.14,-8.659,0.0,85.0,0.0415,123.935,4.0,0.529,1.0
353,Breaking Me,Topic,1.0,3H7ihDc1dqLriiWXwsc2po,Breaking Me,spotify:track:3H7ihDc1dqLriiWXwsc2po,2019-12-19,0.223,0.789,166793.0,0.72,0.0,0.0,8.0,0.129,-5.652,0.0,91.0,0.218,122.031,4.0,0.664,1.0
355,Without Fear,Dermot Kennedy,3.0,4tViDtaHuSLnh7HVJTrKhs,Power Over Me,spotify:track:4tViDtaHuSLnh7HVJTrKhs,2019-10-04,0.0518,0.319,206960.0,0.841,0.0,0.0,9.0,0.106,-4.232,0.0,75.0,0.147,173.868,3.0,0.483,1.0
356,Toosie Slide,Drake,1.0,127QTOFJsJQp5LbJbu3A1y,Toosie Slide,spotify:track:127QTOFJsJQp5LbJbu3A1y,2020-04-03,0.321,0.834,247058.0,0.454,1.0,6.15e-06,1.0,0.114,-9.75,0.0,84.0,0.201,81.618,4.0,0.837,1.0
357,Thank You Baked Potato,Matt Lucas,1.0,06rstPCROxiuq9UHwFVmcM,Thank You Baked Potato,spotify:track:06rstPCROxiuq9UHwFVmcM,2020-04-03,0.591,0.829,64125.0,0.43,0.0,0.0,0.0,0.11,-9.555,1.0,38.0,0.0408,140.025,4.0,0.965,1.0
358,BLAME IT ON BABY,DaBaby,6.0,1gVCEnryJhkdQcuC0Kbvor,FIND MY WAY,spotify:track:1gVCEnryJhkdQcuC0Kbvor,2020-04-17,0.187,0.836,139890.0,0.624,1.0,0.0,4.0,0.138,-6.75,0.0,73.0,0.184,103.0,4.0,0.7,1.0
360,GANG,Headie One,2.0,1iUWofqtdh9FLzZooLBDw2,GANG,spotify:track:1iUWofqtdh9FLzZooLBDw2,2020-04-03,0.0988,0.77,159517.0,0.675,1.0,0.0159,2.0,0.238,-7.652,1.0,52.0,0.404,106.006,4.0,0.194,1.0
361,Just As I Am,Bill Withers,2.0,1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,spotify:track:1k1Bqnv2R0uJXQN4u6LKYt,1971-05-01,0.457,0.479,125093.0,0.416,0.0,1.72e-05,4.0,0.118,-11.451,0.0,77.0,0.124,79.593,4.0,0.514,1.0
362,XYZ,Hardy Caprio,1.0,3Jh7eLXjP3ia4Ja3Yg8EW9,XYZ,spotify:track:3Jh7eLXjP3ia4Ja3Yg8EW9,2020-04-02,0.426,0.85,196985.0,0.568,0.0,0.0,9.0,0.353,-8.179,1.0,58.0,0.318,139.079,4.0,0.66,1.0
363,Still Bill,Bill Withers,5.0,3M8FzayQWtkvOhqMn2V4T2,Lean on Me,spotify:track:3M8FzayQWtkvOhqMn2V4T2,1972-05-01,0.782,0.619,258834.0,0.22,0.0,1.19e-05,0.0,0.124,-13.843,1.0,71.0,0.0667,75.16,4.0,0.423,1.0
364,Menagerie,Bill Withers,1.0,0bRXwKfigvpKZUurwqAlEh,Lovely Day,spotify:track:0bRXwKfigvpKZUurwqAlEh,1977-10-29,0.292,0.69,254560.0,0.651,0.0,0.00241,9.0,0.105,-8.267,1.0,76.0,0.0324,97.918,4.0,0.706,1.0
365,Selfish,Madison Beer,1.0,4PV0uE5pZSh44E3NqNNDEH,Selfish,spotify:track:4PV0uE5pZSh44E3NqNNDEH,2020-02-14,0.627,0.375,223270.0,0.461,0.0,0.0,9.0,0.386,-6.202,1.0,81.0,0.0279,75.217,4.0,0.233,1.0
366,Notes On A Conditional Form,The 1975,9.0,6zjBevD0Y6eCbOXaqQ79Xj,Jesus Christ 2005 God Bless America,spotify:track:6zjBevD0Y6eCbOXaqQ79Xj,2020-05-22,0.879,0.525,264006.0,0.286,0.0,0.00799,2.0,0.334,-15.92,1.0,58.0,0.0347,78.945,4.0,0.574,1.0
367,The New Toronto 3,Tory Lanez,10.0,7uDTc1eJwsD7iMZLhdp8LH,Who Needs Love,spotify:track:7uDTc1eJwsD7iMZLhdp8LH,2020-04-10,0.0462,0.76,173870.0,0.674,1.0,0.0,7.0,0.22,-7.043,1.0,69.0,0.129,101.987,4.0,0.431,1.0
368,Future Nostalgia,Dua Lipa,9.0,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,spotify:track:017PF4Q3l4DBUiWoXk4OWT,2020-03-27,0.167,0.73,221820.0,0.729,0.0,1.39e-06,4.0,0.349,-3.434,0.0,86.0,0.0883,113.013,4.0,0.467,1.0
369,Confetti (Expanded Edition),Little Mix,19.0,2lRQueFXzh6ufI6JAGwb44,Break Up Song - Acoustic Version,spotify:track:2lRQueFXzh6ufI6JAGwb44,2020-12-11,0.327,0.504,202682.0,0.418,0.0,0.0,2.0,0.138,-5.79,0.0,4.0,0.03,89.832,4.0,0.444,1.0
370,PARTYMOBILE,PARTYNEXTDOOR,10.0,4HDCLYli2SUdkq9OjmvhSD,BELIEVE IT,spotify:track:4HDCLYli2SUdkq9OjmvhSD,2020-03-27,0.0902,0.43,183219.0,0.7,1.0,0.0,6.0,0.216,-5.35,1.0,80.0,0.264,158.373,4.0,0.731,1.0
371,Insomnia,Skepta,3.0,5F3b1gGfnIME7mIaoWT2YF,Waze,spotify:track:5F3b1gGfnIME7mIaoWT2YF,2020-03-27,0.162,0.844,197140.0,0.697,1.0,0.0,8.0,0.237,-4.871,0.0,55.0,0.314,138.028,4.0,0.611,1.0
372,Insomnia,Skepta,1.0,3kY7f3qkk184PsKPylIEes,Mains,spotify:track:3kY7f3qkk184PsKPylIEes,2020-03-27,0.367,0.758,230000.0,0.702,1.0,0.0,4.0,0.126,-6.235,1.0,60.0,0.328,151.805,4.0,0.678,1.0
373,Poppin (feat. Lil Pump & Smokepurpp),KSI,1.0,7x6t40pKRU1h9fFx7124wf,Poppin (feat. Lil Pump & Smokepurpp),spotify:track:7x6t40pKRU1h9fFx7124wf,2020-03-27,0.00397,0.851,213173.0,0.662,1.0,0.0,1.0,0.106,-6.456,1.0,59.0,0.158,154.905,4.0,0.512,1.0
374,Insomnia,Skepta,4.0,75PZuTrIz2dqsyscNHeXGN,Demons (feat. Dirtbike LB),spotify:track:75PZuTrIz2dqsyscNHeXGN,2020-03-27,0.112,0.774,168054.0,0.625,1.0,0.0,8.0,0.176,-5.198,1.0,48.0,0.331,150.155,4.0,0.572,1.0
375,Like It Is,Kygo,1.0,3frUvGrmGcay91lvFbOgsN,Like It Is,spotify:track:3frUvGrmGcay91lvFbOgsN,2020-03-27,0.121,0.794,183067.0,0.728,0.0,8.82e-06,1.0,0.227,-6.759,1.0,75.0,0.114,105.024,4.0,0.36,1.0
376,Turks,NAV,1.0,0lSZh5W0wDeurkGzLYY6hf,Turks (feat. Travis Scott),spotify:track:0lSZh5W0wDeurkGzLYY6hf,2020-03-27,0.0827,0.893,161377.0,0.618,1.0,0.0,7.0,0.542,-4.425,0.0,75.0,0.112,119.099,4.0,0.389,1.0
377,CALM,5 Seconds of Summer,6.0,6qlcjGJPTZEwR8nf2nSe9C,Wildflower,spotify:track:6qlcjGJPTZEwR8nf2nSe9C,2020-03-27,0.174,0.644,220536.0,0.768,0.0,0.0,6.0,0.469,-4.316,1.0,69.0,0.0455,108.992,4.0,0.598,1.0
378,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix]",Jack Harlow,1.0,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",spotify:track:2MbdDtCv5LUVjYy9RuGTgC,2020-06-24,0.0631,0.904,227478.0,0.723,1.0,0.0,11.0,0.185,-5.224,0.0,88.0,0.26,145.013,4.0,0.835,1.0
379,Midnight (The Hanging Tree),HOSH,1.0,2Rczayj2tsm1Uga5uQ58Kz,Midnight (The Hanging Tree),spotify:track:2Rczayj2tsm1Uga5uQ58Kz,2020-01-10,0.00243,0.655,178823.0,0.893,0.0,0.00888,7.0,0.124,-5.127,1.0,44.0,0.0428,123.992,4.0,0.538,1.0
381,PARTYMOBILE,PARTYNEXTDOOR,7.0,1znfamHM7SiXmxJOiQ5W1Z,TRAUMA,spotify:track:1znfamHM7SiXmxJOiQ5W1Z,2020-03-27,0.332,0.62,170858.0,0.45,0.0,9.67e-05,0.0,0.0975,-7.305,0.0,56.0,0.132,114.082,4.0,0.719,1.0
382,After Hours,The Weeknd,10.0,7szuecWAPwGoV1e5vGu8tl,In Your Eyes,spotify:track:7szuecWAPwGoV1e5vGu8tl,2020-03-20,0.00285,0.667,237520.0,0.719,1.0,8.1e-05,7.0,0.0736,-5.371,0.0,86.0,0.0346,100.021,4.0,0.717,1.0
383,Scorpion,Fredo,1.0,6TSmVFkttBEOR7N9LWU4zb,Scorpion,spotify:track:6TSmVFkttBEOR7N9LWU4zb,2020-03-19,0.025,0.868,235481.0,0.408,1.0,0.0,4.0,0.104,-11.981,0.0,57.0,0.448,132.012,4.0,0.398,1.0
384,War,Mastermind,1.0,5fLvnG9XNRpQWwy8kNDTDk,War,spotify:track:5fLvnG9XNRpQWwy8kNDTDk,2020-03-19,0.461,0.748,153634.0,0.777,1.0,0.0,11.0,0.126,-5.173,1.0,57.0,0.155,102.921,4.0,0.593,1.0
385,Savage Remix (feat. Beyoncé),Megan Thee Stallion,1.0,5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),spotify:track:5v4GgrXPMghOnBBLmveLac,2020-04-29,0.016,0.822,242000.0,0.743,1.0,0.0,10.0,0.127,-4.772,0.0,81.0,0.28,84.459,4.0,0.636,1.0
386,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,2.0,4Of7rzpRpV1mWRbhp5rAqG,Bruises,spotify:track:4Of7rzpRpV1mWRbhp5rAqG,2019-05-17,0.946,0.736,220492.0,0.308,0.0,0.0,4.0,0.186,-7.83,1.0,84.0,0.0677,111.202,4.0,0.361,1.0
387,Greatest Hits,Dolly Parton,8.0,6dnco8haegnJYtylV26cBq,Islands In the Stream,spotify:track:6dnco8haegnJYtylV26cBq,1982-10-04,0.675,0.618,251960.0,0.412,0.0,1.04e-06,8.0,0.0886,-12.075,1.0,68.0,0.0368,203.933,4.0,0.74,1.0
388,Top Winners (feat. Not3s),Tinie Tempah,1.0,0V2D1l5uEi5p4z6ug7ENSo,Top Winners (feat. Not3s),spotify:track:0V2D1l5uEi5p4z6ug7ENSo,2020-03-16,0.247,0.572,171816.0,0.676,1.0,0.0,5.0,0.185,-4.078,0.0,57.0,0.352,136.85,5.0,0.709,1.0
389,The Gambler,Kenny Rogers,1.0,5KqldkCunQ2rWxruMEtGh0,The Gambler,spotify:track:5KqldkCunQ2rWxruMEtGh0,1978-11-20,0.342,0.671,214880.0,0.501,0.0,0.0,4.0,0.194,-13.119,1.0,73.0,0.0594,87.04,4.0,0.86,1.0
390,Juliet & Romeo,Martin Solveig,1.0,1CRy08G60mS5jvhB27xMpS,Juliet & Romeo,spotify:track:1CRy08G60mS5jvhB27xMpS,2019-12-06,0.0416,0.712,204514.0,0.664,0.0,0.000104,11.0,0.0668,-8.026,1.0,70.0,0.0345,122.014,4.0,0.781,1.0
391,Walk Em Down (feat. Roddy Ricch),NLE Choppa,1.0,4cSSL3YafYjM3yjgFO1vJg,Walk Em Down (feat. Roddy Ricch),spotify:track:4cSSL3YafYjM3yjgFO1vJg,2020-03-19,0.268,0.867,173288.0,0.744,1.0,0.0,2.0,0.0713,-5.171,1.0,79.0,0.227,84.005,4.0,0.645,1.0
392,Pour the Milk,Robbie Doherty,1.0,3239OdTeQMBphegyNvF8F3,Pour the Milk,spotify:track:3239OdTeQMBphegyNvF8F3,2019-11-08,0.026,0.928,172285.0,0.681,0.0,0.00373,9.0,0.0491,-8.554,1.0,67.0,0.0728,126.988,4.0,0.878,1.0
393,Don't Need Love,220 KID,1.0,7uBaKZZVK0OZ6cqFGpGRXI,Don’t Need Love (with GRACEY),spotify:track:7uBaKZZVK0OZ6cqFGpGRXI,2019-12-13,0.407,0.702,195480.0,0.716,0.0,0.0,7.0,0.0749,-5.378,0.0,72.0,0.0867,123.893,4.0,0.607,1.0
396,The Man I Want To Be,Chris Young,4.0,28Sc21lrWcZD9Ov4rRkPJq,Gettin' You Home,spotify:track:28Sc21lrWcZD9Ov4rRkPJq,2009-09-01,0.44,0.639,212133.0,0.678,0.0,1.45e-06,7.0,0.221,-5.02,1.0,63.0,0.0278,106.966,4.0,0.531,1.0
398,Magic (feat. Bandokay & Double Lz),iLL BLU,1.0,0YhJO6feKxyGjwVo5NSXPD,Magic (feat. Bandokay & Double Lz),spotify:track:0YhJO6feKxyGjwVo5NSXPD,2020-03-12,0.0337,0.803,153802.0,0.831,1.0,0.0,11.0,0.0954,-4.353,0.0,64.0,0.147,141.975,4.0,0.87,1.0
399,Lil Boat 3,Lil Yachty,11.0,0LEFmgIj8ABU7CelzGh5Bs,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),spotify:track:0LEFmgIj8ABU7CelzGh5Bs,2020-05-29,0.226,0.83,205635.0,0.625,1.0,0.0,5.0,0.302,-3.678,1.0,68.0,0.0573,138.046,4.0,0.884,1.0
400,How To Be Lonely,Rita Ora,1.0,7ydjUPZFQVYZ54NLmoISfG,How To Be Lonely,spotify:track:7ydjUPZFQVYZ54NLmoISfG,2020-03-13,0.0324,0.532,175160.0,0.718,1.0,0.0,7.0,0.195,-3.182,1.0,67.0,0.0514,81.74,4.0,0.505,1.0
401,Eternal Atake (Deluxe) - LUV vs. The World 2,Lil Uzi Vert,1.0,56uXDJRCuoS7abX3SkzHKQ,Myron,spotify:track:56uXDJRCuoS7abX3SkzHKQ,2020-03-13,0.055,0.771,224954.0,0.654,1.0,0.0,8.0,0.214,-6.976,0.0,80.0,0.298,155.047,4.0,0.573,1.0
402,Allegedly,Loski,1.0,5w1wYTIXVtQo88vuVmK45X,Allegedly,spotify:track:5w1wYTIXVtQo88vuVmK45X,2020-03-12,0.67,0.815,202727.0,0.613,1.0,0.0,8.0,0.104,-8.181,0.0,52.0,0.42,141.911,4.0,0.662,1.0
403,Hot Pink,Doja Cat,6.0,4EivmOT13NMpNSfTKn9p4s,Like That (feat. Gucci Mane),spotify:track:4EivmOT13NMpNSfTKn9p4s,2019-11-07,0.24,0.879,163173.0,0.499,1.0,0.0,4.0,0.0967,-6.027,0.0,81.0,0.18,106.043,4.0,0.405,1.0
404,Worry About Me (feat. blackbear),Ellie Goulding,1.0,0wsfdPl7p3yKjQBmHQsaDn,Worry About Me (feat. blackbear),spotify:track:0wsfdPl7p3yKjQBmHQsaDn,2020-03-13,0.115,0.664,179758.0,0.743,1.0,0.0,5.0,0.34,-7.114,1.0,60.0,0.206,161.885,4.0,0.534,1.0
405,+44,Lotto Boyzz,1.0,60eJ3MVSGh1Wias2xfZVdp,+44,spotify:track:60eJ3MVSGh1Wias2xfZVdp,2020-03-11,0.488,0.677,222350.0,0.649,1.0,0.0,6.0,0.187,-4.9,1.0,61.0,0.224,105.332,4.0,0.587,1.0
406,Skechers,DripReport,1.0,2alc8VZAzDgdAsL2QMk3hu,Skechers,spotify:track:2alc8VZAzDgdAsL2QMk3hu,2020-01-12,0.26,0.903,106000.0,0.327,1.0,0.011,1.0,0.108,-9.727,1.0,79.0,0.0877,100.008,4.0,0.274,1.0
408,Heaven & Hell,Ava Max,3.0,7a53HqqArd4b9NF4XAmlbI,Kings & Queens,spotify:track:7a53HqqArd4b9NF4XAmlbI,2020-09-18,0.00786,0.637,162398.0,0.69,0.0,0.0,1.0,0.124,-4.057,0.0,81.0,0.0405,129.857,4.0,0.457,1.0
409,Heartbreak Weather,Niall Horan,2.0,7rpNuuoMbid56XkDsx2FjE,Black And White,spotify:track:7rpNuuoMbid56XkDsx2FjE,2020-03-13,0.0301,0.443,193089.0,0.582,0.0,0.0,2.0,0.127,-6.02,1.0,79.0,0.0482,147.589,4.0,0.239,1.0
411,Imploding The Mirage,The Killers,4.0,111HOSfnPX1mCxwwb49BCY,Caution,spotify:track:111HOSfnPX1mCxwwb49BCY,2020-08-21,0.0155,0.234,269533.0,0.894,0.0,2.17e-05,7.0,0.0869,-4.841,1.0,61.0,0.119,178.246,4.0,0.0772,1.0
412,Polaris,Aitch,8.0,3WgEwAp8HIMNCqkA3gpRqb,Rain,spotify:track:3WgEwAp8HIMNCqkA3gpRqb,2020-05-29,0.0266,0.87,183065.0,0.87,1.0,1.95e-06,9.0,0.109,-4.797,1.0,54.0,0.202,150.145,4.0,0.83,1.0
413,"Self-Obsessed (feat. Krept & Konan, D-Block Europe & Deno)",Da Beatfreakz,1.0,6n5bMUstoBB10NOOWlv20k,"Self-Obsessed (feat. Krept & Konan, D-Block Europe & Deno)",spotify:track:6n5bMUstoBB10NOOWlv20k,2020-03-05,0.368,0.764,192352.0,0.669,1.0,0.0,7.0,0.105,-5.43,1.0,62.0,0.08,102.022,4.0,0.328,1.0
414,I Love Me,Demi Lovato,1.0,2IHLaN6wwYKQ3S24NsQqpA,I Love Me,spotify:track:2IHLaN6wwYKQ3S24NsQqpA,2020-03-06,0.00261,0.664,203672.0,0.561,1.0,0.0,6.0,0.0764,-7.031,1.0,77.0,0.0495,150.093,4.0,0.713,1.0
415,Eternal Atake,Lil Uzi Vert,1.0,7hav1MHURQf5SAoPk0egqh,Baby Pluto,spotify:track:7hav1MHURQf5SAoPk0egqh,2020-03-06,0.135,0.772,210261.0,0.634,1.0,0.0,10.0,0.432,-6.101,0.0,72.0,0.212,160.052,4.0,0.671,1.0
